force_x_max,force_y_max,force_z_max,vb_x_max,vb_y_max,vb_z_max,ae_rms_max,force_x_median,force_y_median,force_z_median,vb_x_median,vb_y_median,vb_z_median,ae_rms_median,force_x_mean,force_y_mean,force_z_mean,vb_x_mean,vb_y_mean,vb_z_mean,ae_rms_mean,force_x_std,force_y_std,force_z_std,vb_x_std,vb_y_std,vb_z_std,ae_rms_std,flute_1
19.572,39.938,30.684,0.449,0.36,0.431,0.287,6.116,4.536,3.053,0,-0.002,-0.002,0.099,6.190164911,5.032490475,5.023335654,0.001025233,-0.002893643,-0.003089327,0.109173529,4.916499345,7.324935798,8.817832331,0.088984463,0.082814924,0.106332517,0.036411652,87.39090058
19.19,41.093,30.153,0.439,0.359,0.485,0.267,6.125,4.586,3.137,0.001,-0.001,-0.001,0.098,6.216630303,5.080440352,5.091237886,0.001599795,-0.001977491,-0.001793857,0.107686957,4.967307532,7.303482704,8.871970335,0.086395324,0.080234873,0.104002039,0.034250053,87.39090058
20.089,41.039,31.804,0.478,0.347,0.482,0.272,6.162,4.643,3.164,0,-0.002,-0.003,0.098,6.257542734,5.13925775,5.15931725,0.000354771,-0.00340698,-0.003935545,0.106625455,5.022846225,7.351028368,8.902114378,0.085985884,0.07963605,0.103948192,0.03306359,87.39090058
20.908,41.742,30.868,0.486,0.401,0.49,0.273,6.19,4.693,3.225,0,-0.002,-0.002,0.099,6.305713339,5.196280281,5.242485323,0.000399689,-0.003419632,-0.003824704,0.107810143,5.100870865,7.358707166,9.010935876,0.087958279,0.081347333,0.105814351,0.033691102,87.39090058
20.9,41.334,32.271,0.547,0.392,0.471,0.311,6.27,4.787,3.287,0.001,-0.001,0,0.1,6.389118455,5.281404477,5.335081018,0.001403319,-0.001994873,-0.001982523,0.109175173,5.187845956,7.401886526,9.096263446,0.090768786,0.084301626,0.108386497,0.035096128,87.39090058
20.746,41.614,30.906,0.434,0.36,0.473,0.295,6.294,4.833,3.371,0.001,-0.001,-0.001,0.099,6.418768543,5.31543155,5.398751996,0.001499236,-0.002093325,-0.00193777,0.109683962,5.247101278,7.396804294,9.093496036,0.092241625,0.085937937,0.109805048,0.03601095,87.39090058
22.32,37.693,26.941,0.502,0.445,0.533,0.287,5.847,3.415,1.625,0.004,0.006,0.008,0.1,6.172727654,3.798546806,3.612087538,0.004719719,0.005208157,0.007813744,0.111035145,5.649140666,7.713594657,9.105140385,0.091251448,0.085949748,0.1118039,0.039251488,87.39090058
22.054,39.868,31.244,0.562,0.388,0.552,0.313,6.021,3.254,1.594,-0.001,-0.005,-0.007,0.102,6.339621853,3.768635482,3.679804041,-0.000386679,-0.005980426,-0.007707117,0.111806615,5.717034104,7.661120379,9.454221848,0.094815874,0.089589562,0.113838343,0.037866667,87.39090058
21.764,42.17,30.204,0.518,0.381,0.526,0.311,6.068,3.423,1.664,-0.002,-0.004,-0.005,0.103,6.393120657,3.854364264,3.748553208,-0.001449945,-0.005342399,-0.005986538,0.112360536,5.775674344,7.679280738,9.558106727,0.097391164,0.09204162,0.116487215,0.037667709,87.39090058
22.622,40.337,30.402,0.52,0.383,0.527,0.273,6.081,3.482,1.711,-0.002,-0.004,-0.005,0.101,6.420231252,3.928432399,3.822756296,-0.00041908,-0.004419764,-0.005047571,0.110425603,5.830525657,7.673225978,9.616327011,0.098318132,0.09322017,0.117098399,0.034957365,87.39090058
22.357,41.375,28.557,0.459,0.447,0.487,0.295,6.198,3.579,1.759,0,-0.002,-0.003,0.101,6.492476256,4.048024712,3.919582104,0.000621787,-0.002541891,-0.002726482,0.111738119,5.880022496,7.693294969,9.715949704,0.098113471,0.092563748,0.117393831,0.037280146,87.7061647
23.05,40.853,30.132,0.492,0.414,0.529,0.333,6.2315,3.649,1.835,0,-0.001,-0.002,0.101,6.533436563,4.112346632,4.01027879,0.001406033,-0.002142331,-0.002175161,0.11093802,5.957394602,7.729791343,9.825690456,0.097389506,0.091506309,0.116985235,0.038863559,88.0993478
23.056,43.236,30.115,0.454,0.443,0.536,0.324,6.279,3.708,1.89,0,-0.002,-0.003,0.101,6.583671211,4.170171279,4.088739511,0.000933881,-0.002725032,-0.002892567,0.111198347,6.025113472,7.708042213,9.900990129,0.096624963,0.090857834,0.116157887,0.037548398,88.49130564
23.29,41.81,31.07,0.474,0.419,0.55,0.305,6.337,3.7965,1.975,-0.001,-0.004,-0.005,0.102,6.638483877,4.238834858,4.177848138,-0.000247524,-0.004554751,-0.00541273,0.111990902,6.095836518,7.731943727,10.00403767,0.097463485,0.091701456,0.1171769,0.036170029,88.88155409
23.546,42.062,31.126,0.479,0.426,0.537,0.309,6.417,3.811,2.0355,0,-0.001,-0.001,0.103,6.708409344,4.303708277,4.267579834,0.001249057,-0.001993564,-0.002056226,0.11214061,6.175455651,7.736151586,10.06755448,0.098076602,0.092114381,0.117932947,0.036517699,89.26963001
23.675,41.295,31.095,0.496,0.391,0.56,0.272,6.435,3.888,2.102,0,-0.001,-0.001,0.102,6.732643582,4.352076543,4.324432852,0.001431044,-0.00214581,-0.002092832,0.111825276,6.232574841,7.772383271,10.10022408,0.09872253,0.093493608,0.117422733,0.034528476,89.65509154
23.461,43.795,32.584,0.555,0.402,0.513,0.264,6.487,3.95,2.151,0,-0.002,-0.002,0.103,6.783814028,4.403161619,4.414595818,0.001028785,-0.002752023,-0.002946389,0.112534877,6.294766151,7.830187646,10.18100455,0.10009835,0.094342622,0.119379707,0.035127115,90.03751838
23.52,41.865,32.469,0.671,0.426,0.517,0.339,6.55,4.005,2.245,0,-0.002,-0.002,0.102,6.837878818,4.477017515,4.500746322,0.001056052,-0.002375224,-0.00250691,0.11227593,6.385053474,7.811861105,10.27984022,0.099453145,0.093813824,0.119070668,0.038069851,90.41651198
23.948,41.69,31.956,0.498,0.472,0.557,0.295,6.575,4.092,2.309,-0.001,-0.003,-0.004,0.105,6.877622275,4.544833135,4.570390142,0.000484873,-0.00367923,-0.004119119,0.113574507,6.433344177,7.814809349,10.34709004,0.096799618,0.091160529,0.116264959,0.036529056,90.79169571
23.295,42.581,32.168,0.568,0.592,0.601,0.274,6.613,4.118,2.393,0,-0.002,-0.002,0.102,6.892624731,4.590823367,4.636823791,0.000938028,-0.002540228,-0.002799347,0.112643316,6.468839181,7.849710586,10.37894751,0.095771577,0.089893855,0.115058015,0.037718572,91.16271501
24.101,41.321,31.565,0.488,0.388,0.472,0.313,6.656,4.21,2.452,0,-0.001,-0.001,0.101,6.952480856,4.652073615,4.705011777,0.001301765,-0.002228514,-0.002020567,0.111441831,6.551877315,7.792496378,10.42456037,0.095263298,0.089390572,0.115148179,0.037751529,91.52923739
24.853,43.663,32.721,0.519,0.422,0.52,0.328,6.735,4.216,2.52,0,-0.002,-0.002,0.101,6.999525001,4.685316324,4.780927679,0.000819217,-0.00301228,-0.003380879,0.111103694,6.628904015,7.823673791,10.5152994,0.096842217,0.091658342,0.117177881,0.036877861,91.89095253
24.165,42.449,33.134,0.503,0.408,0.53,0.289,6.797,4.311,2.588,0,-0.002,-0.001,0.104,7.091574989,4.790673719,4.875250274,0.001217056,-0.002433266,-0.002152432,0.113098598,6.767413375,7.829814241,10.65148163,0.09832547,0.093397573,0.118081732,0.036513677,92.24757218
24.817,42.586,32.937,0.456,0.422,0.49,0.339,6.8765,4.388,2.644,0,-0.003,-0.003,0.104,7.126422592,4.865843621,4.956004928,0.000609857,-0.003350986,-0.003782409,0.113381107,6.818163712,7.894842979,10.68371081,0.098230201,0.093331303,0.117601576,0.037590404,92.59883018
25.235,41.999,33.164,0.516,0.425,0.574,0.325,6.923,4.429,2.722,0,-0.002,-0.002,0.102,7.183421986,4.890587865,5.036481812,0.000922945,-0.002743542,-0.002945055,0.111950813,6.913109889,7.917208148,10.77574411,0.099184879,0.093933992,0.119341122,0.037211964,92.94448231
25.493,43.199,32.488,0.581,0.481,0.679,0.286,6.943,4.46,2.7595,-0.001,-0.003,-0.003,0.103,7.196338647,4.941832672,5.090846897,0.000312376,-0.003702973,-0.004214355,0.112688593,6.985146166,7.880184066,10.81384028,0.096185758,0.091334932,0.116637099,0.036091291,93.2843062
25.079,43.661,33.073,0.51,0.456,0.617,0.278,7.057,4.533,2.813,0,-0.001,-0.001,0.106,7.282074421,5.025018996,5.183473341,0.001487772,-0.001694665,-0.001724237,0.114492068,7.081288309,7.940502887,10.94545522,0.096514051,0.091033708,0.117885718,0.034644608,93.61810111
25.258,43.29,33.895,0.49,0.399,0.545,0.286,7.085,4.626,2.89,0,-0.001,0,0.107,7.323465168,5.094058971,5.264514079,0.00141337,-0.00203503,-0.001883165,0.116283214,7.169109874,7.878835529,10.9969684,0.096263247,0.091016294,0.117558277,0.037135185,93.94568777
25.515,45.203,34.224,0.535,0.415,0.611,0.27,7.129,4.654,2.954,0,-0.003,-0.003,0.104,7.342748267,5.120701393,5.325765243,0.000405194,-0.003756104,-0.004311778,0.11301943,7.1790146,7.924353232,11.01932768,0.096768088,0.091646985,0.117505017,0.034628932,94.26690815
25.642,44.21,34.694,0.49,0.418,0.558,0.298,7.23,4.741,3.003,-0.001,-0.002,-0.002,0.106,7.424021138,5.214093332,5.426875599,0.000740378,-0.002930871,-0.003247245,0.115374948,7.333181885,7.92764177,11.1210798,0.099573337,0.094082667,0.120250219,0.03508545,94.58162515
26.386,43.098,33.904,0.505,0.439,0.548,0.304,7.292,4.807,3.042,0,-0.002,-0.002,0.106,7.481802137,5.293904216,5.489283796,0.000973506,-0.002542013,-0.00261966,0.114896355,7.420771904,7.969046,11.24935484,0.099373781,0.094284391,0.119366324,0.036344781,94.88972237
26.251,42.818,33.653,0.48,0.456,0.501,0.326,7.325,4.852,3.123,0,-0.002,-0.002,0.105,7.498144927,5.322459662,5.562831672,0.001008927,-0.002462126,-0.002664441,0.1143809,7.476539194,7.933827811,11.22757515,0.098261681,0.093031083,0.119439207,0.036732862,95.19110376
26.605,43.57,34.801,0.476,0.458,0.521,0.305,7.385,4.923,3.179,-0.001,-0.003,-0.002,0.105,7.580241756,5.413705,5.650084846,0.000730156,-0.003039421,-0.00331317,0.115388903,7.604581696,7.936846615,11.338847,0.09611824,0.091064225,0.117199444,0.036186315,95.48569329
26.897,44.714,33.962,0.486,0.423,0.526,0.306,7.396,4.995,3.216,0,-0.002,-0.002,0.106,7.580829963,5.467523169,5.695053074,0.000902665,-0.002691502,-0.003153406,0.115559076,7.650121201,7.943828503,11.29214747,0.095363829,0.090395189,0.117042822,0.035361825,95.77343457
26.444,43.584,33.924,0.594,0.42,0.567,0.274,7.429,5.021,3.3105,0,-0.002,-0.002,0.107,7.595379845,5.488208833,5.751097974,0.000738634,-0.003065646,-0.003270676,0.115258137,7.68994958,7.97749039,11.31501926,0.098894323,0.093052195,0.121619961,0.034353737,96.05429047
27.127,44.398,36.013,0.56,0.438,0.688,0.281,7.51,5.083,3.396,0,-0.002,-0.002,0.105,7.655234348,5.544010835,5.846146761,0.000659369,-0.002938235,-0.003004718,0.113969509,7.806870827,8.021884016,11.33645504,0.099985318,0.09440121,0.122171931,0.034551972,96.32824273
28.313,45.5,35.136,0.56,0.452,0.546,0.29,7.541,5.186,3.442,0,-0.002,-0.002,0.109,7.712906534,5.651770612,5.917113054,0.000652451,-0.002993718,-0.003334958,0.1172346,7.891032136,7.991130796,11.34568846,0.099764894,0.094317755,0.120941767,0.035196137,96.59529149
27.313,44.675,34.777,0.576,0.449,0.561,0.308,7.6195,5.243,3.515,-0.001,-0.002,-0.002,0.107,7.756058872,5.696048539,6.006912307,0.000565602,-0.002997523,-0.003302041,0.11592698,8.013176372,8.019313218,11.43359866,0.100490625,0.094874604,0.122122777,0.035091778,96.85545491
24.994,38.835,31.191,0.486,0.41,0.479,0.357,6.949,3.92,1.381,0.009,0.014,0.021,0.111,6.541350107,4.354414194,3.493709542,0.009670646,0.012983555,0.017957214,0.121700781,7.252089969,7.166538139,10.19547411,0.089527679,0.084761533,0.104271216,0.038887275,97.10876863
24.897,43.398,32.285,0.472,0.426,0.424,0.324,7.138,3.866,1.366,-0.005,-0.01,-0.012,0.113,6.771424416,4.397806378,3.599574969,-0.003471817,-0.010974977,-0.01388764,0.122301979,7.416222322,7.333792737,10.66020234,0.094686456,0.089581034,0.10905103,0.037277454,97.35528535
26.587,40.39,32.93,0.438,0.413,0.477,0.284,7.248,4.015,1.427,-0.003,-0.006,-0.006,0.113,6.885197111,4.533224516,3.717938938,-0.002010864,-0.006278512,-0.00765891,0.123794985,7.589310463,7.437173815,10.87829534,0.095990042,0.090904116,0.110469328,0.038491365,97.59507432
26.529,42.938,32.891,0.44,0.424,0.456,0.299,7.268,4.071,1.485,-0.003,-0.006,-0.006,0.111,6.920257717,4.637500578,3.807023504,-0.002051443,-0.006055838,-0.007318291,0.121269184,7.70681748,7.44878262,10.97848935,0.09400114,0.089309383,0.108617646,0.037357057,97.82822082
27.176,42.963,33.643,0.471,0.396,0.472,0.286,7.382,4.141,1.569,-0.002,-0.003,-0.004,0.112,7.033779755,4.692935545,3.923948925,-0.000555402,-0.004416918,-0.005040227,0.119949298,7.856322864,7.538791432,11.19431286,0.093357394,0.088792472,0.108439141,0.033960984,98.05482567
26.952,40.831,31.871,0.543,0.511,0.496,0.357,7.426,4.229,1.634,0,-0.002,-0.001,0.112,7.068229659,4.780364999,3.996963486,0.000641768,-0.002841717,-0.003140997,0.1203653,7.972273847,7.561961301,11.22905149,0.09247761,0.087115342,0.107338379,0.036767166,98.27500469
27.331,40.79,32.402,0.554,0.497,0.509,0.31,7.488,4.306,1.708,-0.001,-0.002,-0.002,0.112,7.133442885,4.865195897,4.091810985,0.000239846,-0.003496518,-0.003857339,0.120720964,8.06192875,7.57050333,11.2925167,0.091987827,0.08636502,0.107098917,0.035843795,98.48888816
27.315,43.481,34.384,0.517,0.363,0.513,0.282,7.609,4.366,1.784,-0.001,-0.003,-0.003,0.111,7.246326485,4.935041693,4.212049617,0.000223211,-0.003530451,-0.004010907,0.119814861,8.243907561,7.671502636,11.54581224,0.093899612,0.088093877,0.108526571,0.034078492,98.69662026
27.998,42.947,34.218,0.503,0.409,0.503,0.284,7.755,4.486,1.8,0,-0.0015,-0.001,0.114,7.341126315,5.074815209,4.31428427,0.000847903,-0.002609766,-0.003080419,0.122273801,8.401179193,7.730012144,11.72450174,0.093947247,0.088573938,0.108488147,0.032967419,98.89835857
28.914,43.638,35.594,0.492,0.396,0.434,0.287,7.81,4.544,1.9485,0,-0.002,-0.002,0.112,7.413121618,5.132347133,4.411928746,0.000756318,-0.003184786,-0.003114428,0.120197585,8.536491107,7.751085685,11.81694902,0.095569838,0.090581645,0.109841582,0.032718003,99.09427345
29.338,43.765,35.499,0.458,0.388,0.443,0.293,7.977,4.668,1.968,-0.001,-0.004,-0.004,0.116,7.532008777,5.255781659,4.536994754,-0.000397764,-0.004547752,-0.005174008,0.123689368,8.717346916,7.834757255,11.98769421,0.095106136,0.090075566,0.109318799,0.033830327,99.2845475
29.475,43.415,35.569,0.507,0.436,0.483,0.266,8.065,4.71,2.098,0,-0.001,0,0.114,7.613612554,5.314954296,4.635879987,0.00147992,-0.00187939,-0.002022449,0.12217231,8.855026622,7.875147271,12.1787842,0.095059145,0.089815009,0.109401731,0.032966877,99.469375
29.927,43.097,36.824,0.459,0.485,0.535,0.25,8.2295,4.821,2.157,0,-0.002,-0.001,0.117,7.745099418,5.426446909,4.753099267,0.000833992,-0.00310478,-0.00324969,0.123650473,9.018408305,7.94122327,12.40912897,0.09349529,0.088395265,0.108354853,0.031191085,99.64896132
29.866,42.372,36.215,0.568,0.423,0.463,0.258,8.263,4.904,2.236,0,-0.002,-0.001,0.117,7.790250177,5.511512684,4.845895282,0.000671605,-0.00290933,-0.003294377,0.124674467,9.149017386,7.984819045,12.56602415,0.093670905,0.088277202,0.108226857,0.032728229,99.82352237
29.618,45.908,35.754,0.481,0.378,0.469,0.293,8.385,4.911,2.288,-0.001,-0.003,-0.002,0.117,7.889206033,5.535387119,4.943866828,0.000208916,-0.003373279,-0.003935186,0.12577376,9.279170257,8.071341692,12.69179314,0.094413617,0.088885597,0.108797523,0.035576176,99.99328397
30.884,43.961,36.14,0.542,0.432,0.538,0.27,8.395,4.968,2.394,0,-0.001,0.001,0.116,7.909601608,5.596825381,5.021766273,0.001737277,-0.001916434,-0.001553086,0.123857112,9.397453169,8.043714531,12.72345337,0.095205019,0.089568405,0.109264685,0.033888001,100.1584813
31.508,44.302,36.627,0.54,0.41,0.553,0.267,8.532,5.062,2.466,-0.002,-0.003,-0.003,0.115,8.053602514,5.684115094,5.137892363,-0.000144551,-0.004205733,-0.004888207,0.123931521,9.593006526,8.108085914,12.94020359,0.095863732,0.090274901,0.110612077,0.03335846,100.3193584
31.14,43.679,38.066,0.537,0.417,0.483,0.275,8.599,5.208,2.506,-0.001,-0.002,-0.001,0.117,8.137755502,5.835995268,5.246188314,0.00077902,-0.002456625,-0.003038259,0.123597518,9.755242502,8.176318215,13.06142259,0.100931575,0.094927406,0.115810312,0.032333142,100.4761675
32.353,45.495,37.823,0.599,0.452,0.501,0.285,8.766,5.314,2.604,0,-0.002,-0.001,0.116,8.283358401,5.928479521,5.37738738,0.001038453,-0.002546066,-0.002629957,0.122994441,10.00014592,8.248780197,13.34405716,0.099964328,0.094522984,0.114540261,0.033152257,100.6291683
32.942,44.809,36.893,0.532,0.466,0.528,0.253,8.827,5.349,2.6345,-0.001,-0.003,-0.001,0.115,8.363186127,5.989235483,5.459209328,0.000680017,-0.003073423,-0.003481147,0.121742618,10.14462509,8.30758204,13.4672824,0.09922939,0.093654175,0.114645326,0.03001938,100.7786279
33.618,44.656,38.288,0.582,0.527,0.53,0.252,8.8655,5.447,2.7095,-0.001,-0.002,-0.001,0.114,8.411117004,6.095182878,5.540973643,0.000888192,-0.002752204,-0.003023201,0.121258224,10.25182883,8.355046126,13.54505283,0.098259333,0.092194243,0.113159468,0.030202907,100.9248194
34.604,46.327,39.056,0.55,0.442,0.555,0.252,8.959,5.502,2.787,-0.001,-0.003,-0.002,0.114,8.514227445,6.141381767,5.647885141,7.20E-05,-0.004078088,-0.004415801,0.12057449,10.43602904,8.412651886,13.70853977,0.099104941,0.093356789,0.11439158,0.029295827,101.0680222
34.35,45.017,40.097,0.578,0.41,0.559,0.25,8.952,5.588,2.874,0,-0.001,0.001,0.119,8.521023906,6.252584321,5.708897724,0.001156713,-0.002226577,-0.002057697,0.124072004,10.50156473,8.386093205,13.68973154,0.098754406,0.093706042,0.113601551,0.029302922,101.208521
34.367,45.394,38.656,0.577,0.46,0.58,0.268,8.975,5.594,2.898,-0.001,-0.002,-0.001,0.117,8.525402771,6.251776391,5.759785255,0.000491593,-0.00314259,-0.003747864,0.124770181,10.57159493,8.41415033,13.68294286,0.100280219,0.095120968,0.115822752,0.031708447,101.3466052
33.363,45.325,38.111,0.499,0.485,0.56,0.238,9.057,5.662,2.999,-0.001,-0.003,-0.001,0.115,8.587469863,6.284530128,5.817569349,0.000712034,-0.003148335,-0.003407613,0.121267313,10.66386428,8.399578858,13.6902746,0.102885264,0.097358968,0.118232128,0.029868464,101.4825683
34.246,45.766,38.707,0.574,0.451,0.62,0.246,9.157,5.685,3.06,-0.001,-0.002,-0.001,0.112,8.705304457,6.343100882,5.931516897,0.000498099,-0.003018512,-0.003447535,0.11950559,10.86688104,8.463156241,13.91579928,0.10289021,0.097308414,0.11882803,0.030087826,101.6167078
34.596,46.184,38.563,0.528,0.539,0.573,0.261,9.2725,5.7765,3.159,-0.001,-0.003,-0.001,0.109,8.816754431,6.40962037,6.043247108,0.000760803,-0.002922331,-0.003164118,0.117111263,11.0590034,8.521325807,14.08532488,0.102529668,0.096690107,0.119071436,0.030907319,101.7493242
35.083,45.155,39.874,0.494,0.465,0.561,0.255,9.509,5.918,3.3,-0.001,-0.002,-0.001,0.11,8.975626892,6.526836865,6.191506496,0.001052982,-0.00296424,-0.003051942,0.115828161,11.20563737,8.600085731,14.28224236,0.102316251,0.095544628,0.118500497,0.027171578,101.8807204
34.926,46.101,39.512,0.564,0.551,0.513,0.255,9.406,5.965,3.307,-0.001,-0.003,-0.001,0.107,8.988219164,6.589441405,6.234339635,0.000245072,-0.003310181,-0.00393393,0.114116552,11.3961778,8.626150966,14.30871589,0.104122518,0.098101043,0.119751483,0.031299637,102.0112017
36.706,44.969,40.861,0.555,0.451,0.574,0.262,9.554,6.073,3.339,-0.002,-0.004,-0.002,0.106,9.133823029,6.729148873,6.386277144,-0.000191856,-0.004462318,-0.004469259,0.113460638,11.67670371,8.742525606,14.55726999,0.104186159,0.099067035,0.119659952,0.028685498,102.1410748
36.399,46.339,40.444,0.548,0.474,0.525,0.246,9.571,6.118,3.423,0,-0.001,0.001,0.104,9.253845432,6.778258127,6.487759031,0.001548033,-0.001679275,-0.001742374,0.110835627,11.86543453,8.824909168,14.73499152,0.109579501,0.103273029,0.124826694,0.029324176,102.2706475
36.489,47.651,42.305,0.562,0.435,0.496,0.231,9.575,6.168,3.489,-0.001,-0.002,0,0.104,9.232695001,6.829952945,6.522233777,0.000693079,-0.003201526,-0.003292822,0.110512956,11.8752131,8.805417832,14.68780566,0.109552552,0.104888147,0.123763869,0.028851475,102.400228
42.102,43.542,38.447,0.551,0.483,0.571,0.264,8.992,4.194,2.016,0.007,0.012,0.019,0.117,8.891120867,4.878950189,4.742418235,0.008377333,0.010648518,0.014741554,0.123136879,12.05431838,8.712283592,13.72085309,0.105612109,0.095969455,0.127922013,0.030065585,102.5301247
42.081,46.119,39.187,0.595,0.454,0.613,0.243,9.064,4.101,2.088,-0.005,-0.008,-0.009,0.109,8.929896571,4.754095677,4.804829246,-0.002904965,-0.009861768,-0.01230467,0.115986093,12.092216,8.701247619,14.02834775,0.110283052,0.098448226,0.130725138,0.030324228,102.6606455
42.676,45.395,39.946,0.638,0.584,0.649,0.286,9.13,4.175,2.056,-0.004,-0.005,-0.006,0.111,8.959590127,4.813332248,4.865125942,-0.002564111,-0.006381531,-0.008147342,0.118047976,12.17730672,8.763925955,14.12441074,0.109686132,0.098800393,0.129471161,0.030532181,102.7920973
42.921,45.633,39.914,0.606,0.525,0.64,0.26,9.195,4.264,2.104,-0.002,-0.003,-0.002,0.112,9.015092499,4.914099083,4.960127512,-0.000214734,-0.003876154,-0.004208642,0.119519922,12.29525774,8.807622404,14.14808558,0.108993314,0.098776305,0.128364963,0.030421109,102.9247859
42.195,47.129,41.899,0.611,0.579,0.62,0.261,9.447,4.396,2.22,-0.003,-0.002,-0.002,0.112,9.209008404,5.048724675,5.110463541,-0.000455865,-0.003814983,-0.004520525,0.119271203,12.58162143,8.98896828,14.54471161,0.108123482,0.098368841,0.126852669,0.02911946,103.0590149
43.247,48.611,41.239,0.593,0.646,0.575,0.292,9.509,4.4945,2.2575,-0.001,-0.001,0,0.114,9.274111859,5.135013132,5.210719253,0.000755307,-0.002584845,-0.002552641,0.120377481,12.70455598,8.999773725,14.57776532,0.105050884,0.097376865,0.124234021,0.030517229,103.1950858
44.076,45.971,40.72,0.588,0.534,0.575,0.287,9.604,4.515,2.33,-0.002,-0.002,-0.001,0.115,9.349542735,5.176110906,5.279566832,0.000519864,-0.002914666,-0.002967389,0.121158679,12.82342585,9.067808058,14.69437377,0.106440852,0.098770932,0.125847471,0.030316685,103.3332975
44.381,46.503,41.662,0.603,0.637,0.718,0.272,9.705,4.627,2.454,-0.002,-0.001,-0.002,0.112,9.452212043,5.270239479,5.415449537,0.000286512,-0.003155242,-0.003734114,0.119488349,13.02320268,9.122053057,14.91005723,0.108418147,0.101192292,0.126741461,0.03208156,103.4739456
44.792,46.863,42.824,0.684,0.588,0.747,0.303,9.959,4.692,2.556,-0.001,-0.001,-0.001,0.114,9.624751281,5.377398984,5.559612796,0.000859062,-0.002533666,-0.002658883,0.120682079,13.28884511,9.184944601,15.13934385,0.110087089,0.103212378,0.127765795,0.031301093,103.6173222
44.411,48.77,43.907,0.656,0.513,0.563,0.236,9.919,4.761,2.595,-0.001,-0.001,0,0.11,9.629370028,5.404956249,5.595687957,0.001032736,-0.002455345,-0.002570713,0.11630852,13.30021702,9.219525714,15.12439415,0.108511895,0.101820175,0.128697597,0.029122023,103.7637155
46.866,49.019,45.291,0.64,0.608,0.569,0.25,10.0045,4.787,2.6925,-0.002,-0.002,-0.002,0.11,9.712779193,5.443832724,5.69177124,0.000400786,-0.003156821,-0.003676617,0.117204711,13.4822448,9.174866141,15.20931322,0.107721656,0.102146536,0.127699817,0.030059822,103.9134094
46.774,51.047,46.694,0.587,0.555,0.609,0.265,10.191,4.879,2.793,-0.002,-0.002,-0.002,0.11,9.896956168,5.520417137,5.841703592,0.000378481,-0.003228433,-0.003770242,0.116976468,13.791336,9.347783271,15.58925295,0.108564906,0.103305166,0.129019855,0.029842931,104.0666829
49.85,49.312,45.479,0.672,0.696,0.593,0.276,10.277,4.967,2.858,-0.001,-0.001,0,0.111,9.999173148,5.607530127,5.930124355,0.00131897,-0.001933587,-0.002018982,0.118196149,13.93483343,9.401943307,15.69575414,0.106286644,0.101338252,0.127948394,0.029599799,104.2238103
46.723,49.938,47.08,0.64,0.545,0.601,0.268,10.2865,5.022,2.9245,-0.001,-0.002,-0.002,0.109,10.06608464,5.663906077,6.020024773,0.000490796,-0.002775983,-0.003312553,0.117021797,14.10418418,9.412932834,15.78085685,0.107287432,0.10235917,0.129887699,0.031463206,104.3850601
46.781,50.413,46.747,0.583,0.515,0.554,0.248,10.307,5.05,2.983,-0.001,-0.002,-0.001,0.109,10.1262028,5.709215052,6.082785953,0.00064635,-0.002837431,-0.00314915,0.115464501,14.22136046,9.416515147,15.86221716,0.105491718,0.101751139,0.128929467,0.030071658,104.5506955
47.193,49.055,47.839,0.594,0.545,0.593,0.274,10.416,5.174,3.069,-0.001,-0.002,-0.001,0.11,10.27003795,5.819804551,6.238531863,0.000623948,-0.002994679,-0.003456891,0.116129776,14.49219438,9.530894825,16.14621963,0.108922647,0.105425799,0.133102842,0.029887872,104.7209733
48.459,49.112,46.604,0.63,0.538,0.547,0.257,10.6495,5.268,3.2,-0.001,-0.002,-0.001,0.109,10.51344621,5.962783051,6.431030977,0.000800257,-0.003077786,-0.002908042,0.115945823,14.82389451,9.661084303,16.56786942,0.110345346,0.106930302,0.13427722,0.029629235,104.896144
48.62,52.064,48.173,0.553,0.593,0.58,0.248,10.771,5.342,3.273,-0.002,-0.002,-0.001,0.113,10.65007514,6.016137582,6.539989322,0.000330897,-0.002889527,-0.003608059,0.118514977,15.06160429,9.732197439,16.79828039,0.112236633,0.108282471,0.137283717,0.027562621,105.0764515
49.611,52.753,48.869,0.653,0.519,0.698,0.296,10.869,5.439,3.3755,-0.001,-0.002,0,0.117,10.77448702,6.126302057,6.657030977,0.001241846,-0.002569064,-0.002163224,0.122767671,15.29440538,9.812538304,16.96244561,0.11261023,0.107456487,0.137138427,0.029393885,105.2621329
49.582,53.421,49.732,0.629,0.585,0.682,0.29,10.841,5.4675,3.459,-0.001,-0.002,-0.002,0.113,10.82840416,6.163982401,6.739620418,0.000193813,-0.003468833,-0.003807643,0.120451889,15.44157762,9.796031024,17.09391489,0.112377203,0.106985933,0.137380936,0.030717237,105.4534178
51.348,52.805,50.2,0.66,0.61,0.7,0.297,10.962,5.612,3.542,0,-0.001,0.001,0.118,10.98993951,6.288169654,6.89415893,0.001123262,-0.002192508,-0.002194794,0.123571091,15.72195375,9.916411638,17.3598058,0.114133663,0.10838384,0.139116146,0.028590377,105.6505285
51.753,53.36,49.416,0.633,0.567,0.706,0.242,10.959,5.627,3.615,-0.002,-0.003,-0.002,0.118,11.03768727,6.345347826,6.976543536,-0.000163304,-0.004113516,-0.004581017,0.123601498,15.86273297,10.00210819,17.48448385,0.115712625,0.109873296,0.139711969,0.027199269,105.8536796
